Opportunity_ID,Deal_Name,Account_Name,Sales_Rep,Region,Lead_Source,Stage,Amount_USD,Close_Date,Created_Date,Days_in_Stage,Product_Tier,Competitor_Mentioned,Loss_Reason,Is_Outlier,Sales_Cycle_Duration,Month_Created,Month_Closed,Quarter_Created,Quarter_Closed
OPP-10048,Deal for Astra Dynamics,Astra Dynamics,Charlie Brown,APAC,Cold Call,Closed Lost,4275.77,2025-04-01,2024-12-30,92,Basic,No,Internal Prioritization,False,92,2024-12,2025-04,2024Q4,2025Q2
OPP-10976,Deal for Apex Solutions,Apex Solutions,Diana Miller,EMEA,Website,Closed Lost,2299.42,2024-11-03,2024-06-22,134,Basic,Yes,Internal Prioritization,False,134,2024-06,2024-11,2024Q2,2024Q4
OPP-10844,Deal for Elevate Solutions,Elevate Solutions,Charlie Brown,APAC,Referral,Closed Lost,13762.07,2025-01-24,2024-11-17,62,Enterprise,No,Internal Prioritization,False,68,2024-11,2025-01,2024Q4,2025Q1
OPP-10515,Deal for GlobalTech,GlobalTech,Eve Davis,EMEA,Cold Call,Closed Won,1846.39,2024-09-29,2024-06-04,112,Pro,No,NaN,False,117,2024-06,2024-09,2024Q2,2024Q3
OPP-10827,Deal for Veridian Corp,Veridian Corp,Alice Johnson,EMEA,Partner,Closed Lost,4782.99,2024-09-17,2024-06-06,103,Enterprise,No,Internal Prioritization,False,103,2024-06,2024-09,2024Q2,2024Q3
OPP-10480,Deal for Nexus Enterprises,Nexus Enterprises,Charlie Brown,APAC,Website,Closed Lost,15328.48,2025-05-29,2025-02-06,107,Enterprise,No,Features,False,112,2025-02,2025-05,2025Q1,2025Q2
OPP-10283,Deal for OmniCorp,OmniCorp,Charlie Brown,North America,Cold Call,Closed Lost,5554.34,2024-12-19,2024-08-15,115,Enterprise,Yes,Competitor,False,126,2024-08,2024-12,2024Q3,2024Q4
OPP-10722,Deal for Horizon Digital,Horizon Digital,Charlie Brown,North America,Event,Closed Lost,10828.35,2024-10-29,2024-09-12,41,Pro,No,Features,False,47,2024-09,2024-10,2024Q3,2024Q4
OPP-10684,Deal for Fusion Innovations,Fusion Innovations,Charlie Brown,APAC,Partner,Closed Lost,2797.6,2025-02-12,2024-12-31,25,Basic,Yes,Features,False,43,2024-12,2025-02,2024Q4,2025Q1
OPP-10225,Deal for SynergyCorp,SynergyCorp,Diana Miller,APAC,Website,Closed Lost,1978.6,2025-06-12,2025-03-03,91,Enterprise,Yes,Price,False,101,2025-03,2025-06,2025Q1,2025Q2
OPP-10026,Deal for GlobalTech,GlobalTech,Bob Williams,EMEA,Cold Call,Closed Lost,2004.0,2024-12-02,2024-10-25,38,Pro,Yes,No Need,False,38,2024-10,2024-12,2024Q4,2024Q4
OPP-10786,Deal for Catalyst Group,Catalyst Group,Eve Davis,EMEA,Partner,Closed Lost,10814.14,2024-12-20,2024-10-22,59,Pro,Yes,Budget,False,59,2024-10,2024-12,2024Q4,2024Q4
OPP-10437,Deal for Quantum Labs,Quantum Labs,Eve Davis,EMEA,Website,Closed Lost,5058.02,2025-05-20,2025-01-03,124,Basic,No,Budget,False,137,2025-01,2025-05,2025Q1,2025Q2
OPP-10975,Deal for BrightSpark,BrightSpark,Alice Johnson,EMEA,Referral,Closed Lost,5939.12,2024-12-02,2024-10-20,38,Pro,Yes,Competitor,False,43,2024-10,2024-12,2024Q4,2024Q4
OPP-10364,Deal for Veridian Corp,Veridian Corp,Diana Miller,APAC,Website,Closed Lost,7446.7,2024-12-03,2024-10-11,42,Pro,Yes,Internal Prioritization,False,53,2024-10,2024-12,2024Q4,2024Q4
OPP-10229,Deal for Velocity Systems,Velocity Systems,Eve Davis,North America,Cold Call,Closed Won,4293.12,2025-05-02,2025-01-23,84,Enterprise,Yes,NaN,False,99,2025-01,2025-05,2025Q1,2025Q2
OPP-10037,Deal for Elite Dynamics,Elite Dynamics,Alice Johnson,APAC,Referral,Closed Lost,9072.09,2025-02-01,2024-09-27,114,Pro,Yes,Timing,False,127,2024-09,2025-02,2024Q3,2025Q1
OPP-10970,Deal for Velocity Systems,Velocity Systems,Diana Miller,North America,Cold Call,Closed Lost,8154.11,2024-08-07,2024-06-28,21,Enterprise,Yes,No Need,False,40,2024-06,2024-08,2024Q2,2024Q3
OPP-10374,Deal for Veridian Corp,Veridian Corp,Bob Williams,North America,Cold Call,Closed Won,1594.01,2025-01-26,2024-07-23,168,Basic,No,NaN,False,187,2024-07,2025-01,2024Q3,2025Q1
OPP-10469,Deal for Apex Solutions,Apex Solutions,Eve Davis,North America,Referral,Closed Lost,5558.14,2024-07-11,2024-06-10,31,Pro,Yes,Budget,False,31,2024-06,2024-07,2024Q2,2024Q3
OPP-10972,Deal for Evergreen Tech,Evergreen Tech,Alice Johnson,North America,Website,Closed Lost,3806.68,2025-02-04,2024-10-25,102,Basic,Yes,Internal Prioritization,False,102,2024-10,2025-02,2024Q4,2025Q1
OPP-10854,Deal for SynergyCorp,SynergyCorp,Diana Miller,APAC,Cold Call,Closed Lost,1781.72,2025-03-17,2024-11-15,109,Enterprise,Yes,Features,False,122,2024-11,2025-03,2024Q4,2025Q1
OPP-10708,Deal for Evergreen Tech,Evergreen Tech,Alice Johnson,EMEA,Event,Closed Lost,2714.43,2025-04-15,2024-12-12,116,Pro,Yes,Timing,False,124,2024-12,2025-04,2024Q4,2025Q2
OPP-10843,Deal for Catalyst Group,Catalyst Group,Diana Miller,North America,Website,Closed Lost,11674.15,2024-10-26,2024-08-24,63,Enterprise,No,Timing,False,63,2024-08,2024-10,2024Q3,2024Q4
OPP-10194,Deal for Catalyst Group,Catalyst Group,Charlie Brown,APAC,Cold Call,Closed Lost,8154.03,2025-04-01,2024-11-20,126,Pro,No,Internal Prioritization,False,132,2024-11,2025-04,2024Q4,2025Q2
OPP-10858,Deal for InnovateCo,InnovateCo,Bob Williams,EMEA,Website,Closed Lost,10792.27,2025-05-20,2025-01-17,118,Pro,Yes,Internal Prioritization,False,123,2025-01,2025-05,2025Q1,2025Q2
OPP-10868,Deal for Velocity Systems,Velocity Systems,Charlie Brown,EMEA,Website,Closed Lost,2321.32,2025-02-06,2024-10-22,98,Enterprise,No,Timing,False,107,2024-10,2025-02,2024Q4,2025Q1
OPP-10503,Deal for Quantum Labs,Quantum Labs,Alice Johnson,APAC,Cold Call,Closed Lost,4921.75,2024-10-12,2024-08-22,51,Basic,Yes,No Need,False,51,2024-08,2024-10,2024Q3,2024Q4
OPP-10974,Deal for Elevate Solutions,Elevate Solutions,Diana Miller,North America,Website,Closed Lost,4432.21,2025-05-27,2025-01-23,119,Basic,Yes,Internal Prioritization,False,124,2025-01,2025-05,2025Q1,2025Q2
OPP-10834,Deal for InnovateCo,InnovateCo,Charlie Brown,APAC,Website,Closed Lost,5908.44,2025-01-10,2024-08-27,124,Enterprise,Yes,Competitor,False,136,2024-08,2025-01,2024Q3,2025Q1
OPP-10579,Deal for Horizon Digital,Horizon Digital,Diana Miller,North America,Website,Closed Lost,2286.63,2024-10-30,2024-09-12,48,Pro,No,No Need,False,48,2024-09,2024-10,2024Q3,2024Q4
OPP-10973,Deal for Zenith Global,Zenith Global,Eve Davis,North America,Cold Call,Closed Lost,4217.59,2025-01-06,2024-11-05,62,Pro,No,No Need,False,62,2024-11,2025-01,2024Q4,2025Q1
OPP-10162,Deal for Apex Solutions,Apex Solutions,Eve Davis,APAC,Social Media,Closed Lost,4074.71,2024-08-27,2024-06-19,55,Enterprise,No,Competitor,False,69,2024-06,2024-08,2024Q2,2024Q3
OPP-10706,Deal for Astra Dynamics,Astra Dynamics,Charlie Brown,APAC,Partner,Closed Lost,3510.83,2025-04-29,2025-03-22,29,Basic,Yes,Competitor,False,38,2025-03,2025-04,2025Q1,2025Q2
OPP-10152,Deal for Horizon Digital,Horizon Digital,Alice Johnson,North America,Referral,Closed Lost,1190.41,2025-06-17,2025-01-22,146,Pro,No,Features,False,146,2025-01,2025-06,2025Q1,2025Q2
OPP-10685,Deal for Veridian Corp,Veridian Corp,Bob Williams,EMEA,Event,Closed Lost,3065.22,2024-09-05,2024-07-28,24,Enterprise,No,No Need,False,39,2024-07,2024-09,2024Q3,2024Q3
OPP-10704,Deal for Pioneer Systems,Pioneer Systems,Alice Johnson,APAC,Website,Closed Lost,16296.55,2025-01-11,2024-11-18,35,Enterprise,Yes,Internal Prioritization,True,54,2024-11,2025-01,2024Q4,2025Q1
OPP-10759,Deal for Nexus Enterprises,Nexus Enterprises,Alice Johnson,North America,Social Media,Closed Lost,2284.75,2025-01-20,2024-11-10,71,Basic,No,Competitor,False,71,2024-11,2025-01,2024Q4,2025Q1
OPP-10111,Deal for Zenith Global,Zenith Global,Charlie Brown,North America,Website,Closed Lost,8029.68,2025-06-01,2025-01-26,112,Pro,Yes,Features,False,126,2025-01,2025-06,2025Q1,2025Q2
OPP-10226,Deal for Pioneer Systems,Pioneer Systems,Diana Miller,APAC,Event,Closed Lost,1231.88,2025-01-24,2024-12-16,33,Pro,No,Competitor,False,39,2024-12,2025-01,2024Q4,2025Q1
OPP-10692,Deal for Catalyst Group,Catalyst Group,Eve Davis,EMEA,Partner,Closed Lost,8405.55,2024-08-06,2024-06-21,46,Pro,Yes,Timing,False,46,2024-06,2024-08,2024Q2,2024Q3
OPP-10103,Deal for Veridian Corp,Veridian Corp,Eve Davis,APAC,Referral,Closed Lost,8141.65,2025-02-10,2024-10-14,113,Enterprise,Yes,Price,False,119,2024-10,2025-02,2024Q4,2025Q1
OPP-10421,Deal for BrightSpark,BrightSpark,Diana Miller,APAC,Social Media,Closed Lost,5521.7,2025-02-05,2024-12-27,40,Pro,Yes,Competitor,False,40,2024-12,2025-02,2024Q4,2025Q1
OPP-10419,Deal for Horizon Digital,Horizon Digital,Eve Davis,North America,Partner,Closed Lost,3829.36,2024-10-24,2024-07-23,74,Basic,Yes,Budget,False,93,2024-07,2024-10,2024Q3,2024Q4
OPP-10754,Deal for Fusion Innovations,Fusion Innovations,Diana Miller,North America,Social Media,Closed Lost,2073.85,2025-08-23,2025-05-23,92,Enterprise,Yes,Price,False,92,2025-05,2025-08,2025Q2,2025Q3
OPP-10586,Deal for OmniCorp,OmniCorp,Diana Miller,North America,Cold Call,Closed Lost,3371.22,2025-05-20,2025-04-02,48,Enterprise,Yes,Competitor,False,48,2025-04,2025-05,2025Q2,2025Q2
OPP-10784,Deal for Elite Dynamics,Elite Dynamics,Eve Davis,EMEA,Referral,Closed Lost,3978.56,2025-05-21,2025-01-31,110,Basic,No,Features,False,110,2025-01,2025-05,2025Q1,2025Q2
OPP-10672,Deal for Velocity Systems,Velocity Systems,Bob Williams,EMEA,Partner,Closed Won,2200.15,2024-10-02,2024-07-28,53,Pro,Yes,NaN,False,66,2024-07,2024-10,2024Q3,2024Q4
OPP-10119,Deal for InnovateCo,InnovateCo,Alice Johnson,North America,Partner,Closed Lost,3449.43,2025-01-15,2024-09-14,111,Basic,No,Timing,False,123,2024-09,2025-01,2024Q3,2025Q1
OPP-10053,Deal for Pioneer Systems,Pioneer Systems,Diana Miller,EMEA,Social Media,Closed Lost,2941.86,2024-10-22,2024-06-05,128,Enterprise,Yes,No Need,False,139,2024-06,2024-10,2024Q2,2024Q4
OPP-10151,Deal for Velocity Systems,Velocity Systems,Diana Miller,EMEA,Cold Call,Closed Lost,5050.19,2025-02-08,2024-09-17,144,Pro,No,Budget,False,144,2024-09,2025-02,2024Q3,2025Q1
OPP-10403,Deal for Zenith Global,Zenith Global,Charlie Brown,North America,Referral,Closed Lost,9365.83,2024-11-14,2024-08-03,98,Pro,Yes,Features,False,103,2024-08,2024-11,2024Q3,2024Q4
OPP-10949,Deal for BrightSpark,BrightSpark,Alice Johnson,North America,Website,Closed Lost,1108.89,2025-01-03,2024-11-18,39,Basic,Yes,Budget,False,46,2024-11,2025-01,2024Q4,2025Q1
OPP-10207,Deal for BrightSpark,BrightSpark,Charlie Brown,EMEA,Social Media,Closed Lost,7651.92,2025-06-09,2025-01-20,124,Pro,No,Budget,False,140,2025-01,2025-06,2025Q1,2025Q2
OPP-10658,Deal for Elite Dynamics,Elite Dynamics,Alice Johnson,APAC,Event,Closed Lost,4042.91,2025-05-14,2025-03-18,47,Basic,Yes,Budget,False,57,2025-03,2025-05,2025Q1,2025Q2
OPP-10847,Deal for Zenith Global,Zenith Global,Diana Miller,APAC,Referral,Closed Lost,7906.65,2025-03-21,2025-02-07,25,Pro,No,Price,False,42,2025-02,2025-03,2025Q1,2025Q1
OPP-10835,Deal for Quantum Labs,Quantum Labs,Alice Johnson,APAC,Referral,Closed Lost,762.52,2024-12-29,2024-08-29,105,Basic,Yes,No Need,False,122,2024-08,2024-12,2024Q3,2024Q4
OPP-10008,Deal for Quantum Labs,Quantum Labs,Alice Johnson,North America,Social Media,Closed Lost,9930.09,2025-07-22,2025-03-18,115,Pro,Yes,Budget,False,126,2025-03,2025-07,2025Q1,2025Q3
OPP-10811,Deal for Zenith Global,Zenith Global,Eve Davis,EMEA,Website,Closed Lost,3392.67,2024-12-14,2024-09-19,86,Basic,Yes,Price,False,86,2024-09,2024-12,2024Q3,2024Q4
OPP-10036,Deal for Quantum Labs,Quantum Labs,Bob Williams,EMEA,Social Media,Closed Lost,7986.59,2025-08-29,2025-05-21,100,Enterprise,No,Competitor,False,100,2025-05,2025-08,2025Q2,2025Q3
OPP-10452,Deal for InnovateCo,InnovateCo,Alice Johnson,North America,Social Media,Closed Lost,3977.75,2024-12-21,2024-10-13,69,Basic,No,No Need,False,69,2024-10,2024-12,2024Q4,2024Q4
OPP-10651,Deal for Catalyst Group,Catalyst Group,Charlie Brown,North America,Website,Closed Lost,2386.99,2024-08-18,2024-06-01,66,Basic,No,Internal Prioritization,False,78,2024-06,2024-08,2024Q2,2024Q3
OPP-10253,Deal for Astra Dynamics,Astra Dynamics,Alice Johnson,APAC,Partner,Closed Won,5796.37,2025-07-07,2025-01-21,151,Pro,No,NaN,False,167,2025-01,2025-07,2025Q1,2025Q3
OPP-10303,Deal for Elevate Solutions,Elevate Solutions,Bob Williams,APAC,Cold Call,Closed Lost,1017.44,2025-06-04,2025-04-09,56,Basic,Yes,Internal Prioritization,False,56,2025-04,2025-06,2025Q2,2025Q2
OPP-10750,Deal for Nexus Enterprises,Nexus Enterprises,Diana Miller,APAC,Partner,Closed Lost,8974.36,2025-06-28,2025-05-17,42,Enterprise,Yes,No Need,False,42,2025-05,2025-06,2025Q2,2025Q2
OPP-10571,Deal for Fusion Innovations,Fusion Innovations,Alice Johnson,North America,Cold Call,Closed Lost,9897.19,2025-04-02,2024-11-08,145,Enterprise,Yes,Features,False,145,2024-11,2025-04,2024Q4,2025Q2
OPP-10623,Deal for Horizon Digital,Horizon Digital,Eve Davis,APAC,Website,Closed Lost,10313.3,2025-03-09,2025-01-01,56,Enterprise,Yes,Features,False,67,2025-01,2025-03,2025Q1,2025Q1
OPP-10713,Deal for InnovateCo,InnovateCo,Diana Miller,North America,Partner,Closed Lost,1953.32,2024-11-10,2024-08-13,81,Pro,Yes,No Need,False,89,2024-08,2024-11,2024Q3,2024Q4
OPP-10723,Deal for Velocity Systems,Velocity Systems,Diana Miller,North America,Social Media,Closed Lost,5686.86,2024-11-17,2024-10-03,36,Pro,No,Budget,False,45,2024-10,2024-11,2024Q4,2024Q4
OPP-10262,Deal for Prime Ventures,Prime Ventures,Diana Miller,EMEA,Website,Closed Lost,7129.56,2025-04-06,2025-02-07,41,Pro,No,Competitor,False,58,2025-02,2025-04,2025Q1,2025Q2
OPP-10610,Deal for Horizon Digital,Horizon Digital,Charlie Brown,North America,Cold Call,Closed Lost,2630.5,2025-02-05,2024-12-06,56,Pro,Yes,Internal Prioritization,False,61,2024-12,2025-02,2024Q4,2025Q1
OPP-10297,Deal for Zenith Global,Zenith Global,Alice Johnson,EMEA,Cold Call,Closed Lost,3139.35,2025-06-16,2024-08-31,30,Pro,No,Timing,False,289,2024-08,2025-06,2024Q3,2025Q2
OPP-10414,Deal for Pioneer Systems,Pioneer Systems,Diana Miller,EMEA,Partner,Closed Lost,3817.03,2025-03-09,2025-02-05,13,Enterprise,No,Features,False,32,2025-02,2025-03,2025Q1,2025Q1
OPP-10150,Deal for Quantum Labs,Quantum Labs,Charlie Brown,North America,Social Media,Closed Won,2400.27,2025-08-15,2025-05-31,57,Pro,No,NaN,False,76,2025-05,2025-08,2025Q2,2025Q3
OPP-10792,Deal for Elevate Solutions,Elevate Solutions,Charlie Brown,EMEA,Partner,Closed Lost,11039.15,2024-09-19,2024-06-18,78,Enterprise,Yes,No Need,False,93,2024-06,2024-09,2024Q2,2024Q3
OPP-10640,Deal for GlobalTech,GlobalTech,Eve Davis,APAC,Social Media,Closed Lost,1944.08,2024-08-26,2024-07-08,49,Enterprise,No,Price,False,49,2024-07,2024-08,2024Q3,2024Q3
OPP-10893,Deal for Evergreen Tech,Evergreen Tech,Alice Johnson,APAC,Referral,Closed Lost,3732.33,2025-08-10,2025-04-06,126,Pro,No,Competitor,False,126,2025-04,2025-08,2025Q2,2025Q3
OPP-10550,Deal for Elevate Solutions,Elevate Solutions,Charlie Brown,North America,Social Media,Closed Lost,3870.99,2025-02-28,2024-11-08,112,Pro,No,Price,False,112,2024-11,2025-02,2024Q4,2025Q1
OPP-10801,Deal for Evergreen Tech,Evergreen Tech,Bob Williams,North America,Event,Closed Lost,1901.66,2024-12-24,2024-08-18,122,Enterprise,No,Competitor,False,128,2024-08,2024-12,2024Q3,2024Q4
OPP-10488,Deal for Catalyst Group,Catalyst Group,Alice Johnson,EMEA,Event,Closed Lost,6981.14,2025-08-29,2025-04-10,141,Pro,Yes,Timing,False,141,2025-04,2025-08,2025Q2,2025Q3
OPP-10147,Deal for Elevate Solutions,Elevate Solutions,Eve Davis,North America,Social Media,Closed Lost,8332.28,2025-01-19,2024-12-05,26,Pro,Yes,Internal Prioritization,False,45,2024-12,2025-01,2024Q4,2025Q1
OPP-10146,Deal for BrightSpark,BrightSpark,Alice Johnson,APAC,Website,Closed Lost,575.9,2024-10-08,2024-08-25,24,Basic,No,Timing,False,44,2024-08,2024-10,2024Q3,2024Q4
OPP-10896,Deal for Fusion Innovations,Fusion Innovations,Eve Davis,APAC,Website,Closed Lost,1957.09,2024-10-08,2024-06-22,108,Enterprise,No,Timing,False,108,2024-06,2024-10,2024Q2,2024Q4
OPP-10935,Deal for Nexus Enterprises,Nexus Enterprises,Charlie Brown,APAC,Cold Call,Closed Lost,5758.22,2025-08-07,2025-04-03,107,Enterprise,Yes,Price,False,126,2025-04,2025-08,2025Q2,2025Q3
OPP-10743,Deal for BrightSpark,BrightSpark,Charlie Brown,APAC,Social Media,Closed Lost,2121.48,2025-06-11,2024-09-25,36,Basic,No,Features,False,259,2024-09,2025-06,2024Q3,2025Q2
OPP-10659,Deal for Evergreen Tech,Evergreen Tech,Charlie Brown,APAC,Social Media,Closed Lost,1805.6,2024-11-26,2024-10-05,39,Basic,Yes,Competitor,False,52,2024-10,2024-11,2024Q4,2024Q4
OPP-10348,Deal for SynergyCorp,SynergyCorp,Bob Williams,APAC,Website,Closed Lost,3035.74,2025-03-04,2024-10-30,125,Basic,No,Timing,False,125,2024-10,2025-03,2024Q4,2025Q1
OPP-10463,Deal for Catalyst Group,Catalyst Group,Eve Davis,EMEA,Social Media,Closed Lost,2720.69,2024-12-24,2024-11-16,24,Pro,Yes,No Need,False,38,2024-11,2024-12,2024Q4,2024Q4
OPP-10325,Deal for Apex Solutions,Apex Solutions,Charlie Brown,APAC,Partner,Closed Lost,2281.16,2024-08-31,2024-06-27,65,Basic,No,Competitor,False,65,2024-06,2024-08,2024Q2,2024Q3
OPP-10186,Deal for BrightSpark,BrightSpark,Bob Williams,APAC,Cold Call,Closed Lost,1823.45,2025-05-19,2025-04-18,12,Pro,Yes,Internal Prioritization,False,31,2025-04,2025-05,2025Q2,2025Q2
OPP-10123,Deal for Evergreen Tech,Evergreen Tech,Alice Johnson,EMEA,Event,Closed Lost,11635.67,2024-12-16,2024-09-06,101,Enterprise,Yes,Features,False,101,2024-09,2024-12,2024Q3,2024Q4
OPP-10857,Deal for Quantum Labs,Quantum Labs,Eve Davis,North America,Event,Closed Lost,10294.74,2025-06-08,2024-11-09,104,Pro,No,Competitor,False,211,2024-11,2025-06,2024Q4,2025Q2
OPP-10608,Deal for BrightSpark,BrightSpark,Alice Johnson,APAC,Event,Closed Lost,3160.29,2025-05-13,2025-04-10,28,Basic,No,Internal Prioritization,False,33,2025-04,2025-05,2025Q2,2025Q2
OPP-10143,Deal for Fusion Innovations,Fusion Innovations,Eve Davis,North America,Cold Call,Closed Lost,7379.04,2025-04-02,2024-12-18,105,Pro,No,Price,False,105,2024-12,2025-04,2024Q4,2025Q2
OPP-10963,Deal for GlobalTech,GlobalTech,Diana Miller,EMEA,Social Media,Closed Won,2558.2,2025-03-06,2024-09-10,168,Enterprise,Yes,NaN,False,177,2024-09,2025-03,2024Q3,2025Q1
OPP-10197,Deal for Zenith Global,Zenith Global,Alice Johnson,North America,Cold Call,Closed Lost,2762.28,2025-07-31,2025-05-02,71,Basic,No,Price,False,90,2025-05,2025-07,2025Q2,2025Q3
OPP-10609,Deal for Horizon Digital,Horizon Digital,Alice Johnson,APAC,Event,Closed Lost,4254.02,2025-03-22,2024-12-12,100,Basic,No,Features,False,100,2024-12,2025-03,2024Q4,2025Q1
OPP-10279,Deal for BrightSpark,BrightSpark,Bob Williams,APAC,Social Media,Closed Lost,10589.29,2024-09-19,2024-08-01,34,Enterprise,Yes,Competitor,False,49,2024-08,2024-09,2024Q3,2024Q3
OPP-10293,Deal for Nexus Enterprises,Nexus Enterprises,Alice Johnson,APAC,Website,Closed Lost,6897.72,2025-07-30,2025-04-25,90,Pro,No,Internal Prioritization,False,96,2025-04,2025-07,2025Q2,2025Q3
OPP-10400,Deal for Evergreen Tech,Evergreen Tech,Alice Johnson,EMEA,Partner,Closed Lost,5348.65,2024-08-09,2024-06-24,31,Enterprise,No,Price,False,46,2024-06,2024-08,2024Q2,2024Q3
OPP-10122,Deal for OmniCorp,OmniCorp,Diana Miller,EMEA,Partner,Closed Lost,6082.77,2025-08-10,2025-03-15,148,Enterprise,Yes,No Need,False,148,2025-03,2025-08,2025Q1,2025Q3
OPP-10183,Deal for Catalyst Group,Catalyst Group,Charlie Brown,North America,Social Media,Closed Lost,4612.05,2025-08-15,2025-05-05,90,Enterprise,No,Price,False,102,2025-05,2025-08,2025Q2,2025Q3
OPP-10202,Deal for Velocity Systems,Velocity Systems,Alice Johnson,APAC,Website,Closed Lost,2261.71,2025-08-23,2025-05-05,99,Basic,Yes,Price,False,110,2025-05,2025-08,2025Q2,2025Q3
OPP-10438,Deal for Horizon Digital,Horizon Digital,Eve Davis,EMEA,Website,Closed Lost,1775.28,2025-07-27,2025-03-27,122,Basic,Yes,Timing,False,122,2025-03,2025-07,2025Q1,2025Q3
OPP-10246,Deal for Velocity Systems,Velocity Systems,Charlie Brown,EMEA,Cold Call,Closed Lost,6137.62,2024-08-22,2024-07-15,38,Enterprise,No,Price,False,38,2024-07,2024-08,2024Q3,2024Q3
OPP-10415,Deal for Elite Dynamics,Elite Dynamics,Eve Davis,North America,Partner,Closed Lost,15914.77,2025-02-10,2024-09-27,119,Enterprise,No,Budget,True,136,2024-09,2025-02,2024Q3,2025Q1
OPP-10780,Deal for OmniCorp,OmniCorp,Eve Davis,APAC,Website,Closed Lost,10497.48,2025-08-23,2025-05-24,91,Enterprise,No,Competitor,False,91,2025-05,2025-08,2025Q2,2025Q3
OPP-10982,Deal for Nexus Enterprises,Nexus Enterprises,Eve Davis,EMEA,Partner,Closed Lost,14619.22,2025-08-15,2025-03-30,128,Enterprise,Yes,Budget,False,138,2025-03,2025-08,2025Q1,2025Q3
OPP-10910,Deal for Catalyst Group,Catalyst Group,Diana Miller,EMEA,Social Media,Closed Lost,872.21,2025-05-19,2024-12-20,150,Basic,Yes,Features,False,150,2024-12,2025-05,2024Q4,2025Q2
OPP-10863,Deal for Elevate Solutions,Elevate Solutions,Charlie Brown,APAC,Website,Closed Lost,12881.78,2025-07-11,2025-03-07,106,Enterprise,Yes,Budget,False,126,2025-03,2025-07,2025Q1,2025Q3
OPP-10891,Deal for SynergyCorp,SynergyCorp,Alice Johnson,APAC,Referral,Closed Lost,2682.15,2025-01-17,2024-09-21,113,Enterprise,No,Price,False,118,2024-09,2025-01,2024Q3,2025Q1
OPP-10129,Deal for InnovateCo,InnovateCo,Eve Davis,EMEA,Website,Closed Lost,14413.0,2025-01-24,2024-10-19,97,Enterprise,No,Features,False,97,2024-10,2025-01,2024Q4,2025Q1
OPP-10637,Deal for Nexus Enterprises,Nexus Enterprises,Diana Miller,North America,Social Media,Closed Lost,8068.76,2024-10-26,2024-06-11,126,Pro,No,Timing,False,137,2024-06,2024-10,2024Q2,2024Q4
OPP-10402,Deal for Nexus Enterprises,Nexus Enterprises,Bob Williams,EMEA,Social Media,Closed Lost,7016.1,2025-07-13,2025-01-10,178,Pro,Yes,No Need,False,184,2025-01,2025-07,2025Q1,2025Q3
OPP-10788,Deal for Astra Dynamics,Astra Dynamics,Bob Williams,EMEA,Website,Closed Lost,2411.68,2025-01-19,2024-10-20,91,Pro,Yes,Timing,False,91,2024-10,2025-01,2024Q4,2025Q1
OPP-10774,Deal for Pioneer Systems,Pioneer Systems,Alice Johnson,APAC,Cold Call,Closed Lost,1541.56,2025-02-17,2025-01-17,24,Enterprise,Yes,Budget,False,31,2025-01,2025-02,2025Q1,2025Q1
OPP-10735,Deal for Zenith Global,Zenith Global,Diana Miller,EMEA,Partner,Closed Lost,8049.74,2025-04-20,2025-02-03,63,Enterprise,Yes,Internal Prioritization,False,76,2025-02,2025-04,2025Q1,2025Q2
OPP-10917,Deal for Quantum Labs,Quantum Labs,Eve Davis,North America,Cold Call,Closed Lost,3420.75,2025-04-09,2024-11-17,143,Basic,No,Features,False,143,2024-11,2025-04,2024Q4,2025Q2
OPP-10219,Deal for Elite Dynamics,Elite Dynamics,Alice Johnson,North America,Social Media,Closed Lost,7325.02,2025-08-03,2025-03-10,146,Pro,Yes,Budget,False,146,2025-03,2025-08,2025Q1,2025Q3
